2025-12-10T12:59:45.911716, -0.8516 -0.1233 -0.1957 -1.4846 -0.0078 0.16 0.03
2025-12-10T12:59:45.959737, -0.9593 -0.0220 -0.1582 -1.6513 -0.0541 0.16 0.03
2025-12-10T12:59:46.007347, -0.9337 -0.0229 0.0093 -1.6923 -0.0199 0.16 0.03
2025-12-10T12:59:46.054659, -0.9858 0.1708 -0.0232 -1.6529 -0.0647 0.16 0.03
2025-12-10T12:59:46.101696, -0.8517 0.2509 -0.1563 -1.7373 0.0456 0.16 0.03
2025-12-10T12:59:46.149337, -0.7486 0.4856 -0.2432 -1.7510 0.0975 0.16 0.03
2025-12-10T12:59:46.196621, -0.7926 0.5119 -0.1548 -1.7174 0.0832 0.16 0.03
2025-12-10T12:59:46.244209, -0.8907 0.5497 -0.1370 -1.6874 0.3248 0.16 0.03
2025-12-10T12:59:46.292223, -0.8418 0.4781 -0.1064 -1.6455 0.1030 0.16 0.03
2025-12-10T12:59:46.339312, -0.7537 0.3552 -0.0047 -1.6679 0.0429 0.16 0.03
2025-12-10T12:59:46.386638, -0.8407 0.2622 -0.0800 -1.7169 0.0500 0.16 0.03
2025-12-10T12:59:46.433977, -0.9616 0.3151 -0.1161 -1.7294 -0.0634 0.16 0.03
2025-12-10T12:59:46.481232, -0.9925 0.3465 -0.2076 -1.5752 -0.1031 0.16 0.03
2025-12-10T12:59:46.528737, -1.0043 0.5384 -0.2728 -1.7235 -0.3323 0.16 0.03
2025-12-10T12:59:46.575974, -0.9545 0.4822 -0.3300 -1.8231 -0.4136 0.16 0.03
2025-12-10T12:59:46.623334, -0.8207 0.3730 -0.3201 -1.7902 -0.4100 0.16 0.03
2025-12-10T12:59:46.671214, -0.7479 0.3219 -0.2815 -1.8055 -0.4814 0.16 0.03
2025-12-10T12:59:46.718340, -0.7436 0.3367 -0.3222 -1.8033 -0.4542 0.16 0.03
2025-12-10T12:59:46.766330, -0.7395 0.2599 -0.3279 -1.8607 -0.4750 0.16 0.03
2025-12-10T12:59:46.813603, -0.8703 0.4915 -0.3777 -1.7756 -0.4483 0.16 0.03
2025-12-10T12:59:46.860786, -0.8501 0.4104 -0.2718 -1.7902 -0.2901 0.16 0.03
2025-12-10T12:59:46.908498, -0.9368 0.2494 -0.2684 -1.7723 -0.2708 0.16 0.03
2025-12-10T12:59:46.955609, -0.7134 0.2575 -0.2055 -1.7859 -0.1940 0.16 0.03
2025-12-10T12:59:47.004173, -0.7863 0.3543 -0.1801 -1.7374 -0.3060 0.16 0.03
2025-12-10T12:59:47.051020, -0.8351 0.3195 -0.3224 -1.6942 -0.4340 0.16 0.03
2025-12-10T12:59:47.098266, -0.7130 0.3188 -0.3573 -1.8053 -0.3518 0.16 0.03
2025-12-10T12:59:47.145868, -0.6206 0.3030 -0.1485 -1.8573 -0.5038 0.16 0.03
2025-12-10T12:59:47.193206, -0.5842 0.3489 -0.2046 -1.7376 -0.2482 0.16 0.03
2025-12-10T12:59:47.240324, -0.6269 0.2993 0.0155 -1.7068 -0.3080 0.16 0.03
2025-12-10T12:59:47.288158, -0.6192 0.3454 0.0142 -1.6194 -0.1959 0.16 0.03
2025-12-10T12:59:47.335693, -0.5075 0.2063 -0.0617 -1.5720 -0.2021 0.16 0.03
2025-12-10T12:59:47.383041, -0.5140 0.2487 -0.0835 -1.5597 -0.1925 0.16 0.03
2025-12-10T12:59:47.430684, -0.5495 0.5998 -0.1624 -1.5484 -0.1840 0.16 0.03
2025-12-10T12:59:47.478485, -0.5056 0.6684 -0.1567 -1.5379 -0.2663 0.16 0.03
2025-12-10T12:59:47.525406, -0.4670 0.5339 -0.1218 -1.5880 -0.3234 0.16 0.03
2025-12-10T12:59:47.572653, -0.4778 0.5503 -0.0911 -1.6164 -0.2836 0.16 0.03
2025-12-10T12:59:47.620101, -0.6814 0.3851 -0.0492 -1.5660 -0.2785 0.16 0.03
2025-12-10T12:59:47.667864, -0.6505 0.2549 -0.0723 -1.5810 -0.2141 0.16 0.03
2025-12-10T12:59:47.715330, -0.7129 0.3500 -0.0476 -1.6534 -0.3221 0.16 0.03
2025-12-10T12:59:47.763367, -0.7076 0.2090 0.0190 -1.7163 -0.2073 0.16 0.03
2025-12-10T12:59:47.811287, -0.7774 0.2945 0.0624 -1.7709 0.0879 0.16 0.03
2025-12-10T12:59:47.859165, -0.7038 0.2199 0.0406 -1.8481 0.1076 0.16 0.03
2025-12-10T12:59:47.906018, -0.6389 0.0646 -0.0533 -1.7805 0.0650 0.16 0.03
2025-12-10T12:59:47.954673, -0.6266 0.1078 -0.0010 -1.6907 0.2370 0.16 0.03
2025-12-10T12:59:48.001736, -0.5259 0.0709 0.0298 -1.6861 0.2383 0.16 0.03
2025-12-10T12:59:48.049452, -0.5570 0.0684 -0.0029 -1.6365 0.4038 0.16 0.03
2025-12-10T12:59:48.097012, -0.5093 0.0064 0.0282 -1.6822 0.2797 0.16 0.03
2025-12-10T12:59:48.144369, -0.5570 0.0717 -0.1090 -1.6170 0.2305 0.16 0.03
2025-12-10T12:59:48.191703, -0.5837 0.0990 -0.1097 -1.5742 0.0976 0.16 0.03
2025-12-10T12:59:48.239326, -0.5770 0.1678 -0.1552 -1.5510 0.0557 0.16 0.03
2025-12-10T12:59:48.286928, -0.5859 0.1533 -0.0455 -1.6048 0.0189 0.16 0.03
2025-12-10T12:59:48.333743, -0.4888 0.1255 -0.0838 -1.5767 -0.1630 0.16 0.03
2025-12-10T12:59:48.381032, -0.2688 0.1909 -0.0276 -1.5365 -0.1430 0.16 0.03
2025-12-10T12:59:48.427850, -0.3599 0.2183 0.0366 -1.5605 -0.1254 0.16 0.03
2025-12-10T12:59:48.475026, -0.5742 0.0927 -0.0566 -1.5511 -0.2744 0.16 0.03
2025-12-10T12:59:48.522365, -0.6723 0.0273 0.0112 -1.3628 -0.2854 0.16 0.03
2025-12-10T12:59:48.568763, -0.6684 0.0298 0.1155 -1.3915 -0.2202 0.16 0.03
2025-12-10T12:59:48.616303, -0.6797 0.1366 -0.0173 -1.4013 -0.2227 0.16 0.03
