timestamp,letter,A1_v1,A1_v2,A1_v3,A1_v4,A1_v5,A1_v6,A1_v7,A1_v8,A1_v9,A1_v10,A1_v11,A1_v12,A2_v1,A2_v2,A2_v3,A2_v4,A2_v5,A2_v6,A2_v7,A2_v8,A2_v9,A2_v10,A2_v11,A2_v12
2025-12-13T14:01:56.721192,A,385.375,0,345.875,0,406.5,0,406.25,0,358.25,0,-0.189,0.349,270,0,405.125,0,357.375,0,397.25,0,400.75,0,0.022,-0.184
2025-12-13T14:01:56.721192,A,385.345,-0.03,346.01,0.135,406.395,-0.105,406.34,0.09,358.205,-0.045,-0.195,0.356,269.22,-0.778,405.44,0.314,357.615,0.239,397.055,-0.194,400.825,0.075,0.024,-0.159
2025-12-13T14:01:56.721192,A,385.289,-0.086,346.039,0.163,406.243,-0.256,406.104,-0.146,358.165,-0.084,-0.192,0.336,268.534,-1.46,405.327,0.201,357.781,0.404,397.018,-0.23,400.891,0.14,0.037,-0.165
2025-12-13T14:01:56.721192,A,385.569,0.194,346.274,0.397,406.063,-0.434,405.942,-0.307,358.161,-0.089,-0.192,0.312,268.005,-1.983,405.213,0.086,357.927,0.549,397.136,-0.112,400.979,0.228,0.043,-0.181
2025-12-13T14:01:56.721192,A,385.486,0.11,346.151,0.273,405.906,-0.59,405.709,-0.539,358.141,-0.108,-0.2,0.324,267.494,-2.486,405.097,-0.029,358.131,0.75,396.985,-0.263,401.012,0.26,0.019,-0.168
2025-12-13T14:01:56.721192,A,385.427,0.052,346.118,0.239,405.797,-0.697,405.534,-0.712,358.394,0.145,-0.2,0.328,267.165,-2.807,405.086,-0.041,358.22,0.837,397.002,-0.245,401.13,0.377,0.009,-0.153
2025-12-13T14:01:56.721192,A,385.331,-0.044,346.149,0.269,405.716,-0.775,405.41,-0.833,358.437,0.187,-0.207,0.331,266.71,-3.252,405.27,0.143,358.314,0.928,397.031,-0.215,401.115,0.36,-0.003,-0.152
2025-12-13T14:01:56.721192,A,385.291,-0.084,346.206,0.326,405.766,-0.724,405.33,-0.909,358.385,0.134,-0.182,0.359,266.265,-3.686,405.238,0.111,358.306,0.917,397.133,-0.113,401.191,0.435,0.001,-0.155
2025-12-13T14:01:56.721192,A,385.211,-0.163,346.421,0.539,405.794,-0.693,405.246,-0.991,358.323,0.073,-0.18,0.342,265.888,-4.05,405.074,-0.053,358.464,1.072,397.222,-0.024,401.138,0.381,0.03,-0.162
2025-12-13T14:01:56.723219,A,385.111,-0.263,346.206,0.323,405.728,-0.756,405.276,-0.958,358.345,0.094,-0.199,0.354,265.811,-4.115,405.08,-0.046,358.634,1.238,397.18,-0.065,401.226,0.468,0.054,-0.11
2025-12-13T14:01:56.723219,A,384.903,-0.47,346.466,0.581,405.626,-0.856,405.228,-1.003,358.558,0.307,-0.249,0.275,265.609,-4.304,405.236,0.109,358.693,1.293,397.263,0.018,401.214,0.455,0.102,-0.362
2025-12-13T14:01:56.723219,A,384.539,-0.831,346.515,0.629,405.551,-0.928,405.186,-1.042,358.701,0.448,-0.412,0.31,265.326,-4.573,405.567,0.439,358.805,1.401,397.172,-0.074,401.233,0.473,-0.076,-0.223
2025-12-13T14:01:56.723219,A,384.205,-1.162,346.543,0.655,405.665,-0.812,405.208,-1.016,358.857,0.602,-0.448,0.352,265.062,-4.823,405.604,0.474,358.723,1.315,397.016,-0.228,401.325,0.563,-0.228,-0.249
2025-12-13T14:01:56.723219,A,384.015,-1.347,346.538,0.648,405.63,-0.844,405.213,-1.008,358.814,0.558,-0.498,0.333,264.724,-5.145,405.547,0.416,358.636,1.225,397.074,-0.17,401.331,0.567,-0.277,-0.145
2025-12-13T14:01:56.723219,A,383.788,-1.569,346.669,0.776,405.644,-0.827,405.218,-1.001,358.777,0.518,-0.615,-0.058,264.667,-5.186,405.571,0.439,358.53,1.115,396.915,-0.328,401.292,0.526,-0.407,-0.384
2025-12-13T14:01:56.723219,A,383.769,-1.584,346.723,0.828,405.582,-0.887,404.997,-1.218,358.953,0.693,-0.543,0.195,264.257,-5.579,405.593,0.459,358.616,1.198,396.971,-0.272,401.317,0.549,-0.47,-0.232
2025-12-13T14:01:56.723219,A,383.811,-1.537,346.937,1.038,405.602,-0.864,405.132,-1.08,359.049,0.786,-0.546,0.255,263.986,-5.833,405.507,0.372,358.617,1.195,396.854,-0.387,401.519,0.749,-0.47,-0.257
2025-12-13T14:01:56.723219,A,383.909,-1.435,346.854,0.953,405.455,-1.009,405.131,-1.077,358.983,0.718,-0.619,0.209,263.778,-6.023,405.401,0.265,358.633,1.208,396.767,-0.473,401.456,0.685,-0.504,-0.24
2025-12-13T14:01:56.723219,A,384.055,-1.285,346.977,1.072,405.61,-0.851,405.1,-1.105,359.045,0.778,-0.66,0.04,263.58,-6.203,405.338,0.201,358.692,1.263,396.87,-0.369,401.387,0.613,-0.484,-0.113
2025-12-13T14:01:56.723219,A,384.183,-1.153,346.934,1.027,405.642,-0.816,405.058,-1.143,358.995,0.725,-0.603,0.305,263.6,-6.164,405.672,0.534,358.804,1.371,397.35,0.111,401.385,0.61,-0.691,-0.005
2025-12-13T14:01:56.725463,A,384.206,-1.127,346.957,1.047,405.565,-0.891,405.126,-1.072,359.1,0.829,-0.617,0.362,263.678,-6.068,405.591,0.452,358.948,1.51,397.383,0.144,401.429,0.652,-0.74,0.02
2025-12-13T14:01:56.725463,A,384.587,-0.744,346.887,0.974,405.647,-0.806,405.141,-1.054,359.148,0.874,-0.531,0.356,263.702,-6.026,405.595,0.455,359.029,1.586,397.502,0.262,401.438,0.658,-0.604,-0.009
2025-12-13T14:01:56.725463,A,384.651,-0.678,346.811,0.895,405.48,-0.971,405.244,-0.948,359.13,0.854,-0.561,0.146,263.738,-5.972,405.719,0.577,358.995,1.548,397.502,0.261,401.4,0.619,-0.405,0.006
2025-12-13T14:01:56.725463,A,384.603,-0.724,346.954,1.034,405.572,-0.876,405.23,-0.96,359.19,0.91,-0.407,0.249,263.829,-5.863,405.708,0.564,359.086,1.634,397.592,0.35,401.517,0.734,-0.44,-0.005
2025-12-13T14:01:56.725463,A,384.711,-0.614,346.944,1.022,405.773,-0.672,405.217,-0.969,359.227,0.945,0.084,-0.147,263.865,-5.81,405.668,0.522,359.031,1.573,397.671,0.428,401.53,0.744,-0.275,-0.073
2025-12-13T14:01:56.725463,A,384.76,-0.563,347.026,1.1,405.906,-0.538,405.236,-0.948,359.26,0.974,-0.156,0.482,263.896,-5.761,405.633,0.485,359.072,1.61,397.62,0.376,401.646,0.858,-0.172,-0.019
2025-12-13T14:01:56.725463,A,384.804,-0.518,347.083,1.154,405.872,-0.57,405.208,-0.973,359.139,0.851,-0.297,0.27,263.848,-5.791,405.452,0.304,359.153,1.686,397.591,0.345,401.569,0.778,-0.087,-0.17
2025-12-13T14:01:56.725463,A,384.873,-0.448,347.133,1.2,405.992,-0.449,405.228,-0.95,359.137,0.846,-0.121,-0.059,264.062,-5.561,405.412,0.264,359.36,1.887,397.61,0.363,401.771,0.977,0.021,-0.318
2025-12-13T14:01:56.725463,A,384.948,-0.371,347.087,1.151,405.963,-0.476,405.201,-0.974,359.106,0.813,-0.104,0.182,264.174,-5.432,405.453,0.303,359.257,1.779,397.552,0.304,401.738,0.942,0.031,-0.171
2025-12-13T14:01:56.725463,A,384.879,-0.439,347.181,1.241,405.833,-0.605,405.177,-0.996,359.063,0.768,-0.1,0.171,264.048,-5.542,405.399,0.248,359.166,1.683,397.486,0.237,401.799,1,0.076,-0.053
2025-12-13T14:01:56.725463,A,384.894,-0.423,347.115,1.171,405.748,-0.688,405.245,-0.924,359.085,0.788,0.147,-0.15,263.922,-5.65,405.681,0.529,359.116,1.628,397.697,0.448,401.614,0.812,-0.031,-0.06
2025-12-13T14:01:56.725463,A,384.921,-0.394,346.936,0.989,405.673,-0.76,405.141,-1.025,358.88,0.581,0.176,-0.041,263.707,-5.848,405.629,0.476,359.057,1.564,397.434,0.184,401.3,0.497,0.146,-0.188
2025-12-13T14:01:56.725463,A,384.811,-0.503,347.019,1.069,405.652,-0.779,405.034,-1.129,358.744,0.444,-0.115,0.027,263.652,-5.886,405.524,0.369,358.87,1.373,397.157,-0.093,401.354,0.549,-0.14,0.022
2025-12-13T14:01:56.725463,A,384.804,-0.509,346.881,0.929,405.664,-0.765,404.835,-1.324,358.82,0.518,-0.178,0.539,263.544,-5.976,405.476,0.32,358.946,1.445,396.823,-0.426,401.251,0.445,-0.003,0.081
2025-12-13T14:01:56.725463,A,384.857,-0.454,346.896,0.94,405.464,-0.961,404.585,-1.569,358.752,0.448,-0.256,0.396,263.463,-6.038,405.434,0.277,358.817,1.312,396.619,-0.627,401.161,0.354,-0.339,0.04
2025-12-13T14:01:56.725463,A,384.829,-0.48,346.953,0.995,405.769,-0.655,404.59,-1.56,358.841,0.536,-0.143,0.221,263.663,-5.821,405.382,0.225,358.884,1.375,396.515,-0.73,401.172,0.364,-0.247,0.05
2025-12-13T14:01:56.725463,A,384.82,-0.488,347.124,1.162,405.766,-0.655,404.549,-1.596,358.906,0.599,-0.096,0.343,263.493,-5.973,405.516,0.358,358.913,1.4,396.468,-0.774,401.451,0.641,-0.258,0.337
2025-12-13T14:01:56.725463,A,384.781,-0.525,347.169,1.203,405.839,-0.581,404.573,-1.567,358.767,0.459,-0.133,0.196,263.449,-5.999,405.499,0.34,358.894,1.376,396.442,-0.798,401.397,0.585,-0.115,0.16
2025-12-13T14:01:56.725463,A,384.763,-0.542,347.209,1.24,405.889,-0.53,404.534,-1.601,359.08,0.769,-0.09,0.182,263.695,-5.735,405.454,0.294,358.861,1.34,396.644,-0.594,401.514,0.7,-0.102,0.046
2025-12-13T14:01:56.725463,A,384.716,-0.587,347.424,1.45,406.142,-0.276,404.47,-1.66,359.07,0.757,-0.031,0.235,263.702,-5.711,405.7,0.538,358.863,1.337,396.687,-0.55,401.483,0.667,-0.034,0.2
2025-12-13T14:01:56.725463,A,384.84,-0.462,347.538,1.56,406.065,-0.352,404.549,-1.577,359.002,0.687,-0.017,0.135,263.678,-5.718,405.541,0.378,358.819,1.29,396.739,-0.495,401.44,0.622,0.003,0.052
2025-12-13T14:01:56.725463,A,384.964,-0.336,347.683,1.7,406.057,-0.358,404.558,-1.563,359.002,0.685,-0.039,0.133,263.701,-5.678,405.506,0.342,359.051,1.517,396.815,-0.418,401.537,0.717,-0.045,0.156
2025-12-13T14:01:56.725463,A,384.939,-0.361,347.661,1.673,406.005,-0.409,404.581,-1.535,359.016,0.697,-0.081,0.195,263.707,-5.655,405.19,0.026,359.12,1.581,396.793,-0.439,401.578,0.755,-0.057,0.178
2025-12-13T14:01:56.725463,A,385.216,-0.083,347.567,1.574,406.035,-0.378,404.631,-1.48,359.029,0.708,-0.091,0.205,263.697,-5.648,405.167,0.003,359.181,1.637,396.892,-0.338,401.643,0.818,-0.013,0.056
2025-12-13T14:01:56.725463,A,385.235,-0.064,347.499,1.501,405.94,-0.471,404.72,-1.387,359.086,0.762,-0.059,0.232,263.704,-5.624,405.312,0.148,359.144,1.595,397.025,-0.205,401.641,0.814,0,0.09
2025-12-13T14:01:56.725463,A,385.312,0.013,347.454,1.452,405.993,-0.418,404.649,-1.454,359.136,0.81,-0.091,0.222,263.754,-5.557,405.275,0.11,359.142,1.588,397.412,0.182,401.594,0.765,0.039,0.134
2025-12-13T14:01:56.729733,A,385.349,0.05,347.37,1.364,405.978,-0.431,404.631,-1.467,359.344,1.015,-0.088,0.237,263.739,-5.556,405.317,0.152,359.125,1.567,397.393,0.162,401.523,0.691,0.041,0.039
2025-12-13T14:01:56.729733,A,385.382,0.083,347.4,1.39,405.966,-0.442,404.57,-1.524,359.303,0.971,-0.098,0.216,263.68,-5.598,405.204,0.039,359.215,1.652,397.421,0.189,401.445,0.612,0.046,0.086
2025-12-13T14:01:56.729733,A,385.427,0.127,347.337,1.323,405.88,-0.526,404.562,-1.527,359.327,0.992,-0.084,0.213,263.628,-5.632,405.209,0.044,359.114,1.546,397.385,0.153,401.482,0.646,0.108,0.04
2025-12-13T14:01:56.730118,A,385.375,0.075,347.372,1.353,405.759,-0.645,404.509,-1.575,359.302,0.965,-0.083,0.237,263.598,-5.646,405.094,-0.071,359.04,1.468,397.339,0.106,401.814,0.976,0.171,0.072
2025-12-13T14:01:56.730118,A,385.555,0.254,347.327,1.305,405.668,-0.734,404.418,-1.661,359.266,0.926,-0.1,0.204,263.481,-5.745,405.128,-0.037,358.99,1.414,397.298,0.066,401.791,0.95,0.061,0.133
2025-12-13T14:01:56.730118,A,385.564,0.262,347.318,1.292,405.738,-0.662,404.488,-1.587,359.309,0.966,-0.12,0.246,263.349,-5.86,405.113,-0.052,358.842,1.261,397.098,-0.135,401.621,0.778,-0.243,0.273
2025-12-13T14:01:56.730730,A,385.601,0.299,347.295,1.265,405.755,-0.643,404.49,-1.58,359.332,0.986,-0.088,0.244,263.202,-5.989,405.039,-0.125,358.756,1.172,396.921,-0.311,401.502,0.656,-0.142,0.26
2025-12-13T14:01:56.730730,A,385.979,0.674,347.334,1.301,405.814,-0.582,404.641,-1.425,359.382,1.033,-0.113,0.219,263.147,-6.025,404.929,-0.234,358.815,1.228,396.705,-0.524,401.532,0.684,0.124,0.202
2025-12-13T14:01:56.730730,A,385.891,0.585,347.174,1.137,405.971,-0.424,404.714,-1.348,359.426,1.074,-0.102,0.234,263.205,-5.95,404.908,-0.255,358.732,1.141,396.471,-0.757,401.483,0.633,0.063,0.082
2025-12-13T14:01:56.730730,A,385.604,0.297,347.273,1.232,405.93,-0.464,404.733,-1.324,359.405,1.049,-0.107,0.231,263.225,-5.912,405.099,-0.064,358.674,1.08,396.399,-0.826,401.665,0.813,0.007,0.033
2025-12-13T14:01:56.730730,A,385.832,0.523,347.451,1.405,406.043,-0.349,404.69,-1.363,359.417,1.057,-0.111,0.231,263.213,-5.906,405.027,-0.135,358.563,0.966,396.321,-0.901,401.81,0.955,-0.078,0.091
2025-12-13T14:01:56.730730,A,385.777,0.467,347.411,1.362,406.023,-0.368,404.682,-1.367,359.382,1.019,-0.107,0.226,263.248,-5.854,405.114,-0.048,358.646,1.046,396.358,-0.862,401.653,0.796,-0.094,0.119
2025-12-13T14:01:56.730730,A,385.774,0.462,347.497,1.444,406.095,-0.295,404.661,-1.385,359.456,1.09,-0.105,0.222,263.263,-5.821,405.04,-0.122,358.643,1.04,396.375,-0.842,401.59,0.73,-0.095,0.114
2025-12-13T14:01:56.730730,A,385.786,0.473,347.497,1.44,406.249,-0.141,404.971,-1.071,359.476,1.107,-0.108,0.265,263.276,-5.79,405.11,-0.051,358.581,0.975,396.45,-0.765,401.534,0.673,-0.092,0.049
2025-12-13T14:01:56.730730,A,385.767,0.452,347.468,1.406,406.219,-0.171,405.005,-1.034,359.539,1.167,-0.098,0.219,263.603,-5.447,405.337,0.175,358.841,1.232,396.456,-0.757,401.605,0.741,-0.059,0.06
2025-12-13T14:01:56.730730,A,385.675,0.359,347.532,1.465,406.223,-0.166,404.884,-1.151,359.564,1.188,-0.119,0.271,263.501,-5.533,405.252,0.089,358.905,1.292,396.581,-0.63,401.637,0.771,-0.118,0.129
2025-12-13T14:01:56.730730,A,385.699,0.382,347.498,1.427,406.526,0.136,404.913,-1.119,359.497,1.117,-0.116,0.248,263.396,-5.621,405.161,-0.001,358.857,1.239,396.661,-0.548,401.546,0.678,-0.182,0.176
2025-12-13T14:01:56.730730,A,385.66,0.342,347.513,1.438,406.388,-0.002,404.878,-1.15,359.407,1.025,-0.12,0.265,263.453,-5.547,405.217,0.055,358.769,1.148,396.732,-0.476,401.48,0.611,-0.158,0.149
2025-12-13T14:01:56.730730,A,385.641,0.322,347.466,1.387,406.221,-0.168,405.253,-0.773,359.523,1.137,-0.095,0.239,263.444,-5.539,405.221,0.058,358.842,1.217,396.704,-0.502,401.663,0.791,-0.186,0.119
2025-12-13T14:01:56.730730,A,385.789,0.469,347.366,1.282,406.12,-0.268,405.268,-0.756,359.46,1.071,0.048,0.28,263.496,-5.471,405.224,0.062,358.861,1.232,396.725,-0.48,401.478,0.604,-0.12,-0.085
2025-12-13T14:01:56.730730,A,385.679,0.358,347.442,1.355,405.94,-0.446,405.191,-0.831,359.465,1.073,0.032,-0.123,263.406,-5.544,405.228,0.064,358.862,1.231,396.758,-0.446,401.421,0.545,-0.066,-0.257
2025-12-13T14:01:56.730730,A,385.553,0.231,347.374,1.283,405.918,-0.468,405.153,-0.866,359.304,0.909,-0.446,0.254,263.222,-5.711,405.185,0.022,358.744,1.109,396.847,-0.355,401.415,0.538,-0.454,-0.013
2025-12-13T14:01:56.730730,A,385.576,0.254,347.074,0.98,405.762,-0.621,405.134,-0.882,359.148,0.751,-0.661,0.502,263.211,-5.705,405.313,0.149,358.865,1.226,396.91,-0.291,401.26,0.382,-0.606,0.148
2025-12-13T14:01:56.730730,A,385.147,-0.175,346.825,0.729,405.341,-1.039,405.013,-1,358.875,0.477,-0.584,0.393,263.2,-5.698,405.275,0.112,358.776,1.134,396.876,-0.324,401.109,0.23,-0.536,0.151
2025-12-13T14:01:56.730730,A,384.709,-0.611,346.201,0.105,404.505,-1.87,405.057,-0.954,358.35,-0.048,-0.447,0.492,263.251,-5.63,405.362,0.198,358.653,1.008,396.516,-0.682,400.736,-0.142,-0.414,0.262
2025-12-13T14:01:56.730730,A,383.664,-1.651,345.382,-0.712,403.679,-2.687,404.99,-1.017,357.708,-0.688,-0.664,0.555,262.681,-6.182,405.229,0.064,357.959,0.313,395.974,-1.221,399.913,-0.963,-0.396,0.28
2025-12-13T14:01:56.730730,A,382.895,-2.413,344.646,-1.444,402.833,-3.523,404.961,-1.043,357.338,-1.055,-0.512,0.571,262.074,-6.768,405.141,-0.023,357.124,-0.52,395.077,-2.111,398.873,-1.996,-0.687,0.427
2025-12-13T14:01:56.730730,A,382.142,-3.156,343.938,-2.145,402.238,-4.106,404.861,-1.14,357.042,-1.347,-0.639,0.476,261.586,-7.235,405.139,-0.025,356.344,-1.296,394.123,-3.056,398.093,-2.768,-0.601,0.48
2025-12-13T14:01:56.730730,A,381.465,-3.822,343.316,-2.759,401.834,-4.496,404.907,-1.09,356.917,-1.467,-0.717,0.495,261.02,-7.777,405.228,0.063,355.613,-2.022,393.403,-3.765,397.362,-3.489,-0.731,0.374
2025-12-13T14:01:56.730730,A,380.869,-4.404,342.768,-3.297,401.734,-4.582,404.919,-1.076,356.627,-1.752,-0.775,0.537,260.553,-8.22,405.14,-0.024,355.149,-2.478,392.815,-4.34,396.854,-3.985,-0.881,0.387
2025-12-13T14:01:56.730730,A,380.33,-4.929,342.571,-3.484,401.391,-4.91,404.883,-1.107,356.327,-2.046,-0.874,0.57,260.051,-8.695,405.154,-0.011,354.697,-2.922,392.222,-4.918,396.331,-4.494,-0.96,0.438
2025-12-13T14:01:56.730730,A,379.975,-5.267,342.262,-3.781,401.059,-5.227,404.822,-1.165,356.483,-1.885,-0.743,0.488,259.655,-9.064,405.165,0.001,354.373,-3.236,391.73,-5.393,395.872,-4.939,-1.004,0.371
2025-12-13T14:01:56.730730,A,379.618,-5.608,341.961,-4.07,400.692,-5.577,404.859,-1.125,356.305,-2.056,-0.837,0.607,259.502,-9.19,405.19,0.026,354.118,-3.48,391.283,-5.823,395.467,-5.327,-0.921,0.306
2025-12-13T14:01:56.730730,A,379.349,-5.859,341.576,-4.442,400.624,-5.628,404.786,-1.195,356.178,-2.176,-0.807,0.471,259.171,-9.492,405.137,-0.027,353.804,-3.783,391.114,-5.974,395.351,-5.427,-0.906,0.301
2025-12-13T14:01:56.730730,A,379.217,-5.973,341.341,-4.662,400.384,-5.85,404.766,-1.21,355.992,-2.356,-0.878,0.487,258.941,-9.693,405.181,0.016,353.617,-3.957,390.845,-6.224,395.084,-5.677,-0.908,0.164
2025-12-13T14:01:56.730730,A,379.101,-6.071,341.225,-4.764,400.218,-5.998,404.764,-1.209,355.858,-2.482,-0.881,0.569,258.843,-9.762,405.129,-0.035,353.483,-4.079,390.639,-6.411,394.834,-5.909,-0.901,0.244
2025-12-13T14:01:56.730730,A,378.984,-6.169,341.138,-4.836,400.162,-6.036,404.778,-1.192,355.905,-2.428,-0.835,0.526,258.652,-9.923,405.009,-0.155,353.395,-4.155,390.607,-6.424,394.749,-5.976,-0.977,0.309
2025-12-13T14:01:56.730730,A,378.701,-6.433,341.017,-4.943,400.187,-5.993,404.744,-1.221,356.081,-2.245,-0.841,0.495,258.679,-9.866,405.008,-0.156,353.228,-4.309,390.849,-6.163,394.854,-5.854,-0.966,0.258
2025-12-13T14:01:56.730730,A,378.722,-6.393,340.94,-5.005,400.225,-5.937,404.715,-1.247,356.222,-2.098,-0.831,0.51,258.582,-9.933,404.917,-0.246,353.246,-4.279,390.492,-6.5,394.721,-5.968,-0.93,0.234
2025-12-13T14:01:56.730730,A,378.665,-6.43,340.827,-5.102,400.153,-5.991,404.779,-1.179,356.045,-2.268,-0.875,0.53,258.527,-9.958,404.987,-0.175,353.171,-4.34,390.433,-6.54,394.56,-6.111,-0.905,0.249
2025-12-13T14:01:56.730730,A,378.69,-6.386,340.803,-5.111,400.09,-6.037,404.806,-1.149,355.965,-2.341,-0.813,0.504,258.389,-10.066,405.048,-0.113,353.076,-4.422,390.366,-6.587,394.463,-6.19,-0.91,0.279
2025-12-13T14:01:56.730730,A,378.743,-6.315,340.871,-5.027,400.124,-5.984,404.949,-1.003,355.939,-2.36,-0.81,0.495,258.387,-10.037,405.013,-0.149,352.946,-4.538,390.352,-6.581,394.407,-6.227,-0.909,0.292
2025-12-13T14:01:56.730730,A,378.683,-6.355,340.932,-4.952,400.079,-6.011,404.865,-1.083,355.826,-2.465,-0.85,0.54,258.446,-9.949,404.936,-0.225,353.148,-4.323,390.34,-6.574,394.358,-6.257,-0.903,0.268
2025-12-13T14:01:56.730730,A,378.571,-6.447,340.805,-5.064,400.039,-6.032,404.851,-1.094,355.682,-2.601,-0.834,0.501,258.467,-9.898,405.184,0.023,353.145,-4.313,390.524,-6.37,394.3,-6.296,-0.942,0.271
2025-12-13T14:01:56.730730,A,378.668,-6.332,340.828,-5.025,399.945,-6.109,404.824,-1.118,355.585,-2.69,-0.849,0.521,258.501,-9.834,405.237,0.076,353.128,-4.317,390.521,-6.354,394.339,-6.238,-0.946,0.294
2025-12-13T14:01:56.730730,A,378.693,-6.288,340.864,-4.975,399.906,-6.129,404.89,-1.048,355.695,-2.573,-0.832,0.51,258.501,-9.805,405.268,0.107,353.292,-4.14,390.429,-6.427,394.358,-6.2,-0.903,0.29
2025-12-13T14:01:56.730730,A,378.67,-6.292,341.06,-4.764,400.053,-5.964,404.888,-1.047,355.717,-2.543,-0.832,0.509,258.576,-9.701,405.251,0.09,353.137,-4.282,390.482,-6.354,394.405,-6.135,-0.915,0.315
2025-12-13T14:01:56.730730,A,378.649,-6.294,341.008,-4.802,399.881,-6.117,404.977,-0.956,355.721,-2.532,-0.822,0.517,258.567,-9.681,405.266,0.104,353.211,-4.196,390.514,-6.303,394.552,-5.97,-0.896,0.288
2025-12-13T14:01:56.730730,A,378.706,-6.218,340.962,-4.833,399.851,-6.13,405.19,-0.741,355.814,-2.431,-0.825,0.531,258.634,-9.585,405.234,0.072,353.231,-4.164,390.543,-6.256,394.546,-5.959,-0.943,0.311
2025-12-13T14:01:56.730730,A,378.637,-6.269,340.817,-4.964,399.838,-6.123,405.047,-0.881,355.746,-2.491,-0.842,0.513,258.738,-9.453,405.206,0.044,353.398,-3.985,390.507,-6.273,394.63,-5.856,-0.891,0.276
2025-12-13T14:01:56.730730,A,378.755,-6.132,340.929,-4.837,399.783,-6.16,405.086,-0.839,355.897,-2.334,-0.855,0.522,258.754,-9.408,405.346,0.183,353.275,-4.095,390.462,-6.299,394.645,-5.824,-0.885,0.306
2025-12-13T14:01:56.730730,A,378.71,-6.159,340.967,-4.784,400.154,-5.772,405.076,-0.847,355.864,-2.359,-0.829,0.517,258.904,-9.23,405.23,0.067,353.242,-4.116,390.466,-6.276,394.642,-5.809,-0.942,0.314
2025-12-13T14:01:56.730730,A,378.759,-6.091,340.896,-4.841,400.21,-5.698,405.037,-0.883,355.926,-2.291,-0.844,0.538,258.87,-9.236,405.232,0.069,353.318,-4.028,390.53,-6.193,394.58,-5.854,-0.931,0.308
2025-12-13T14:01:56.730730,A,379.028,-5.804,340.849,-4.873,400.185,-5.706,404.942,-0.975,355.904,-2.305,-0.835,0.532,258.901,-9.178,405.219,0.056,353.46,-3.874,390.512,-6.193,394.781,-5.636,-0.909,0.33
2025-12-13T14:01:56.730730,A,379.085,-5.73,340.942,-4.766,400.193,-5.681,404.994,-0.92,356.021,-2.182,-0.825,0.564,258.868,-9.183,405.193,0.03,353.705,-3.618,390.45,-6.236,394.837,-5.563,-0.927,0.316
2025-12-13T14:01:56.730730,A,378.91,-5.888,341.009,-4.685,400.215,-5.643,405.175,-0.737,356.123,-2.073,-0.816,0.546,258.839,-9.185,405.14,-0.024,353.725,-3.587,390.546,-6.122,394.976,-5.407,-0.905,0.316
2025-12-13T14:01:56.730730,A,378.891,-5.889,341.008,-4.672,400.354,-5.487,405.199,-0.711,356.139,-2.052,-0.827,0.535,258.918,-9.078,405.153,-0.01,353.533,-3.768,390.556,-6.094,394.904,-5.463,-0.933,0.306
2025-12-13T14:01:56.730730,A,379.414,-5.35,341.037,-4.629,400.402,-5.423,405.265,-0.643,356.077,-2.107,-0.814,0.541,258.883,-9.086,405.09,-0.073,353.679,-3.611,390.504,-6.127,394.886,-5.465,-0.912,0.3
2025-12-13T14:01:56.730730,A,379.379,-5.368,341.212,-4.44,400.413,-5.395,405.203,-0.703,356.218,-1.961,-0.831,0.561,258.912,-9.03,405.079,-0.084,353.673,-3.607,390.548,-6.064,394.884,-5.45,-0.916,0.3
2025-12-13T14:01:56.730730,A,379.454,-5.278,341.457,-4.183,400.454,-5.339,405.284,-0.62,356.102,-2.07,-0.817,0.533,258.937,-8.977,404.964,-0.198,353.667,-3.602,390.498,-6.097,394.868,-5.45,-0.901,0.299
2025-12-13T14:01:56.730730,A,379.429,-5.287,341.567,-4.06,400.504,-5.272,405.28,-0.622,356.284,-1.882,-0.826,0.552,259.02,-8.868,405.029,-0.133,353.587,-3.671,390.603,-5.973,394.839,-5.463,-0.912,0.329
2025-12-13T14:01:56.730730,A,379.438,-5.262,341.544,-4.071,400.504,-5.257,405.276,-0.624,356.235,-1.925,-0.81,0.512,259.062,-8.799,405.04,-0.121,353.727,-3.52,390.786,-5.773,394.918,-5.367,-0.879,0.289
2025-12-13T14:01:56.730730,A,379.385,-5.299,341.524,-4.079,400.593,-5.152,405.258,-0.64,356.447,-1.708,-0.824,0.547,259.31,-8.526,405.02,-0.141,353.789,-3.447,390.781,-5.76,394.913,-5.356,-0.916,0.343
2025-12-13T14:01:56.730730,A,379.324,-5.344,341.551,-4.04,400.597,-5.132,405.272,-0.624,356.378,-1.772,-0.808,0.539,259.393,-8.418,405.033,-0.128,353.89,-3.337,390.898,-5.627,394.909,-5.345,-0.9,0.314
2025-12-13T14:01:56.730730,A,379.315,-5.337,341.53,-4.049,400.585,-5.129,405.314,-0.58,356.438,-1.707,-0.829,0.546,259.451,-8.335,405.119,-0.042,353.963,-3.254,390.85,-5.658,395.19,-5.049,-0.906,0.319
2025-12-13T14:01:56.730730,A,379.292,-5.343,341.541,-4.025,400.545,-5.153,405.262,-0.631,356.295,-1.844,-0.802,0.556,259.472,-8.289,405.09,-0.071,353.967,-3.24,391.033,-5.458,395.287,-4.936,-0.899,0.321
2025-12-13T14:01:56.730730,A,379.347,-5.273,341.596,-3.958,400.57,-5.113,405.215,-0.675,356.335,-1.799,-0.807,0.568,259.475,-8.261,405.124,-0.036,354.211,-2.987,390.984,-5.491,395.207,-5.001,-0.896,0.314
