timestamp,letter,A1_v1,A1_v2,A1_v3,A1_v4,A1_v5,A1_v6,A1_v7,A1_v8,A2_v1,A2_v2,A2_v3,A2_v4,A2_v5,A2_v6,A2_v7,A2_v8
2025-12-13T18:09:41.587776,A,-4.234,-2.904,-3.084,-0.472,-4.200,-0.549,0.681,0.026,-3.591,0.325,-4.337,-4.110,-5.651,-0.851,0.328,-0.293
2025-12-13T18:09:41.587776,A,-4.397,-3.060,-3.125,-0.473,-4.264,-0.599,0.782,-0.021,-3.682,0.589,-4.371,-4.217,-5.673,-0.844,0.389,-0.234
2025-12-13T18:09:41.587776,A,-4.536,-3.511,-3.329,-0.492,-4.281,-0.578,0.795,0.074,-3.796,0.570,-4.456,-4.345,-5.673,-0.823,0.410,-0.289
2025-12-13T18:09:41.587776,A,-4.729,-3.557,-3.408,-0.396,-4.257,-0.565,0.801,0.058,-3.931,0.385,-4.415,-4.286,-5.785,-0.889,0.386,-0.328
2025-12-13T18:09:41.620503,A,-4.724,-3.840,-3.420,-0.371,-4.162,-0.564,0.747,-0.001,-4.064,0.396,-4.362,-4.329,-5.861,-0.838,0.564,-0.259
2025-12-13T18:09:41.668327,A,-4.776,-3.780,-3.129,-0.200,-4.288,-0.510,0.890,-0.112,-4.234,0.368,-4.524,-4.422,-5.945,-0.902,0.494,-0.258
2025-12-13T18:09:41.715768,A,-4.690,-3.917,-3.258,-0.185,-4.207,-0.561,0.801,0.004,-4.172,0.307,-4.436,-4.482,-5.904,-0.856,0.312,-0.223
2025-12-13T18:09:41.764278,A,-4.710,-3.902,-3.254,-0.192,-4.157,-0.604,0.774,0.061,-4.119,0.142,-4.380,-4.702,-5.813,-0.809,0.206,-0.290
2025-12-13T18:09:41.801778,A,-4.727,-3.777,-3.045,-0.122,-4.209,-0.614,0.783,0.025,-4.187,0.228,-4.388,-4.701,-5.641,-0.835,0.525,-0.234
2025-12-13T18:09:41.859332,A,-4.591,-3.951,-3.167,-0.195,-4.178,-0.556,0.813,-0.057,-4.075,0.187,-4.208,-4.682,-5.552,-0.823,0.518,-0.198
2025-12-13T18:09:41.897716,A,-4.626,-3.837,-3.308,-0.256,-4.207,-0.568,0.787,-0.117,-3.887,0.266,-4.149,-4.760,-5.588,-0.831,0.437,-0.213
2025-12-13T18:09:41.954914,A,-4.674,-3.703,-3.110,0.048,-4.120,-0.579,0.744,-0.045,-3.746,0.370,-4.173,-4.469,-5.207,-0.828,0.374,-0.261
2025-12-13T18:09:42.002139,A,-4.715,-3.626,-3.053,0.044,-4.064,-0.549,0.824,0.007,-3.719,0.140,-4.157,-4.316,-5.164,-0.826,0.436,-0.254
2025-12-13T18:09:42.044011,A,-4.450,-3.393,-3.137,-0.072,-4.111,-0.577,0.817,-0.030,-3.772,0.150,-4.274,-3.886,-5.371,-0.848,0.466,-0.240
2025-12-13T18:09:42.097083,A,-4.393,-3.381,-3.208,-0.077,-4.019,-0.551,0.804,-0.030,-3.573,0.216,-4.167,-3.801,-5.454,-0.836,0.415,-0.237
2025-12-13T18:09:42.145255,A,-4.401,-3.372,-3.174,-0.231,-4.035,-0.611,0.752,-0.067,-3.685,0.365,-4.133,-3.655,-5.486,-0.843,0.433,-0.236
2025-12-13T18:09:42.193164,A,-4.315,-3.420,-2.752,-0.362,-4.180,-0.559,0.791,-0.051,-3.630,0.435,-4.028,-3.642,-5.533,-0.841,0.386,-0.238
2025-12-13T18:09:42.240693,A,-4.297,-3.310,-2.580,-0.529,-3.928,-0.589,0.816,-0.029,-3.471,0.345,-3.846,-3.632,-5.159,-0.826,0.504,-0.253
2025-12-13T18:09:42.288234,A,-4.188,-3.255,-2.360,-0.596,-3.901,-0.523,0.860,-0.061,-3.167,0.250,-3.635,-3.623,-5.255,-0.841,0.449,-0.272
2025-12-13T18:09:42.336134,A,-4.284,-3.246,-2.228,-0.598,-3.803,-0.491,0.789,0.027,-3.284,0.188,-3.586,-3.728,-5.280,-0.859,0.410,-0.253
2025-12-13T18:09:42.377758,A,-4.252,-3.275,-2.023,-0.598,-3.627,-0.564,0.747,-0.002,-3.121,0.079,-3.320,-3.461,-5.001,-0.830,0.394,-0.290
2025-12-13T18:09:42.419244,A,-4.150,-3.281,-2.130,-0.393,-3.683,-0.553,0.858,-0.029,-3.094,-0.070,-3.169,-3.422,-4.951,-0.825,0.439,-0.287
2025-12-13T18:09:42.475269,A,-4.176,-3.212,-2.202,-0.350,-3.637,-0.584,0.829,-0.031,-3.109,-0.122,-3.134,-3.632,-4.928,-0.834,0.407,-0.240
2025-12-13T18:09:42.516968,A,-3.973,-3.190,-2.319,-0.294,-3.635,-0.521,0.778,0.005,-3.272,-0.203,-3.030,-3.792,-4.852,-0.859,0.453,-0.242
2025-12-13T18:09:42.574535,A,-3.650,-3.059,-2.288,-0.190,-3.521,-0.535,0.793,-0.032,-3.336,-0.160,-3.053,-3.665,-4.749,-0.844,0.479,-0.256
2025-12-13T18:09:42.621130,A,-3.301,-2.891,-2.223,-0.084,-3.368,-0.551,0.832,-0.022,-3.127,-0.217,-2.942,-3.576,-4.813,-0.848,0.437,-0.251
2025-12-13T18:09:42.662245,A,-3.154,-2.749,-2.244,-0.124,-3.406,-0.559,0.831,-0.030,-3.081,-0.434,-2.904,-3.520,-4.960,-0.859,0.500,-0.267
2025-12-13T18:09:42.704457,A,-3.161,-2.759,-2.261,-0.121,-3.402,-0.561,0.835,0.019,-3.042,-0.244,-3.003,-3.434,-4.823,-0.832,0.456,-0.258
2025-12-13T18:09:42.766012,A,-3.148,-2.712,-1.770,-0.100,-3.398,-0.599,0.845,0.000,-3.008,-0.120,-3.030,-3.474,-4.631,-0.843,0.473,-0.237
2025-12-13T18:09:42.813260,A,-3.230,-2.765,-1.764,-0.006,-3.338,-0.591,0.857,-0.017,-2.980,-0.108,-2.979,-3.339,-4.675,-0.806,0.496,-0.227
2025-12-13T18:09:42.856882,A,-3.263,-2.792,-1.628,-0.040,-3.231,-0.525,0.780,0.040,-2.919,-0.154,-3.029,-3.280,-4.843,-0.839,0.445,-0.175
2025-12-13T18:09:42.901707,A,-3.178,-2.870,-1.832,-0.087,-3.196,-0.565,0.812,-0.011,-2.866,-0.043,-2.940,-3.155,-4.854,-0.772,0.473,-0.171
2025-12-13T18:09:42.956390,A,-3.162,-2.862,-1.855,-0.221,-3.204,-0.563,0.805,-0.004,-2.934,-0.117,-2.902,-3.049,-4.883,-0.777,0.495,-0.202
2025-12-13T18:09:43.002739,A,-3.205,-2.799,-1.930,-0.278,-3.080,-0.557,0.785,0.018,-2.786,0.044,-2.870,-3.034,-4.757,-0.778,0.514,-0.171
2025-12-13T18:09:43.044454,A,-3.185,-2.614,-1.920,-0.327,-3.162,-0.570,0.786,0.021,-2.697,-0.212,-2.918,-2.646,-4.688,-0.785,0.495,-0.231
2025-12-13T18:09:43.086391,A,-3.206,-2.626,-1.948,-0.312,-3.212,-0.561,0.823,-0.014,-2.697,-0.149,-2.845,-2.673,-4.573,-0.798,0.517,-0.203
2025-12-13T18:09:43.146256,A,-3.111,-2.598,-2.029,-0.300,-3.012,-0.554,0.826,-0.006,-2.603,-0.076,-2.878,-2.208,-4.644,-0.804,0.527,-0.175
2025-12-13T18:09:43.194710,A,-3.255,-2.631,-2.097,-0.308,-2.823,-0.574,0.800,-0.006,-2.542,-0.014,-2.812,-2.188,-4.460,-0.802,0.507,-0.224
2025-12-13T18:09:43.238971,A,-3.321,-2.603,-2.155,-0.296,-2.680,-0.561,0.808,-0.017,-2.208,0.019,-2.849,-2.377,-4.417,-0.818,0.527,-0.223
2025-12-13T18:09:43.286968,A,-3.303,-2.579,-2.167,-0.267,-2.691,-0.550,0.814,0.017,-2.319,-0.215,-2.806,-2.425,-4.305,-0.802,0.482,-0.223
2025-12-13T18:09:43.329428,A,-3.381,-2.521,-2.083,-0.392,-2.587,-0.564,0.834,0.006,-2.488,-0.113,-2.695,-2.391,-4.247,-0.818,0.507,-0.204
2025-12-13T18:09:43.371303,B,-3.147,-2.453,-1.768,-0.462,-2.630,-0.559,0.803,0.013,-2.350,-0.084,-2.450,-2.381,-4.198,-0.802,0.534,-0.196
2025-12-13T18:09:44.190810,B,-3.155,-2.132,-1.801,-0.577,-2.686,-0.565,0.821,0.001,-2.458,0.167,-2.335,-2.335,-4.231,-0.804,0.510,-0.214
2025-12-13T18:09:44.190810,B,-3.180,-2.216,-1.791,-0.449,-2.695,-0.569,0.821,0.013,-2.550,0.436,-2.332,-2.352,-4.297,-0.800,0.534,-0.231
2025-12-13T18:09:44.190810,B,-3.145,-2.250,-1.726,-0.323,-2.516,-0.563,0.810,0.009,-2.328,0.421,-2.142,-2.272,-3.978,-0.800,0.527,-0.225
2025-12-13T18:09:44.190810,B,-3.022,-2.166,-1.634,-0.402,-2.420,-0.560,0.791,0.031,-2.270,0.333,-2.186,-2.280,-3.970,-0.753,0.630,-0.187
2025-12-13T18:09:44.190810,B,-2.898,-2.133,-1.799,-0.264,-2.301,-0.489,0.819,0.028,-2.372,0.164,-2.205,-2.268,-3.887,-0.705,0.755,-0.372
2025-12-13T18:09:44.190810,B,-3.168,-2.067,-1.489,-0.390,-2.443,-0.454,1.247,-0.054,-2.326,0.190,-2.146,-1.920,-3.817,-0.550,0.404,-0.440
2025-12-13T18:09:44.190810,B,-2.741,-1.935,-1.507,-0.440,-2.452,-0.481,1.141,0.065,-2.025,0.437,-1.908,-1.437,-3.195,-0.994,0.726,-0.557
2025-12-13T18:09:44.190810,B,-2.641,-1.580,-1.335,-0.409,-2.459,-0.440,1.104,0.265,-1.676,0.290,-1.313,-1.213,-2.929,-1.017,-0.130,-0.237
2025-12-13T18:09:44.192023,B,-2.499,-1.259,-1.076,-0.138,-2.128,-0.997,-0.041,0.075,-1.472,0.278,-1.181,-1.136,-2.778,-0.916,0.438,-0.280
2025-12-13T18:09:44.192023,B,-2.192,-0.893,-0.931,-0.339,-1.640,-0.564,0.660,0.214,-1.281,0.249,-1.014,-0.864,-2.555,-0.588,0.451,-0.232
2025-12-13T18:09:44.192023,B,-2.043,-0.844,-0.864,-0.472,-1.225,-0.304,0.787,0.034,-0.893,0.093,-1.058,-0.839,-2.423,-0.324,1.370,-0.641
2025-12-13T18:09:44.192023,B,-1.766,-0.503,-0.713,-0.511,-1.247,-0.289,0.934,0.153,-0.751,-0.095,-0.928,-0.743,-2.197,-0.612,0.492,-0.238
2025-12-13T18:09:44.192023,B,-1.756,-0.418,-0.604,-0.431,-1.304,-0.341,0.689,0.202,-0.686,-0.350,-0.929,-0.699,-2.043,-0.630,0.515,-0.380
2025-12-13T18:09:44.192023,B,-1.541,-0.310,-0.323,-0.682,-0.921,-0.459,0.852,0.147,-0.050,-0.603,-0.893,-0.811,-2.062,-0.549,0.786,-0.379
2025-12-13T18:09:44.192872,B,-1.470,-0.404,-0.441,-0.989,-0.858,-0.317,0.955,0.236,-0.034,-0.500,-0.806,-0.776,-1.947,-0.671,0.642,-0.345
2025-12-13T18:09:44.192872,B,-1.411,-0.466,-0.410,-1.212,-1.029,-0.503,0.753,0.092,-0.077,-0.318,-0.825,-0.595,-1.906,-0.646,0.734,-0.428
2025-12-13T18:09:44.197518,B,-1.266,-0.500,-0.440,-1.121,-1.043,-0.331,1.006,0.139,-0.057,-0.277,-1.011,-0.611,-1.702,-0.662,0.594,-0.422
2025-12-13T18:09:44.245927,B,-1.012,-0.435,-0.353,-1.175,-0.793,-0.369,0.876,0.256,-0.153,-0.260,-0.906,-0.342,-1.659,-0.594,0.644,-0.383
2025-12-13T18:09:44.293392,B,-0.928,-0.436,-0.316,-1.370,-0.674,-0.418,0.900,0.258,-0.178,-0.452,-0.780,-0.415,-1.511,-0.646,0.583,-0.478
2025-12-13T18:09:44.341362,B,-0.856,-0.437,-0.248,-1.593,-0.779,-0.365,0.918,0.218,-0.124,-0.484,-0.766,-0.213,-1.516,-0.604,0.674,-0.373
2025-12-13T18:09:44.378251,B,-0.869,-0.307,-0.264,-1.857,-0.625,-0.424,0.827,0.237,-0.079,-0.548,-0.604,-0.211,-1.408,-0.612,0.604,-0.420
2025-12-13T18:09:44.432860,B,-0.506,0.104,0.003,-2.006,-0.662,-0.372,0.949,0.229,-0.133,-0.491,-0.448,-0.340,-1.297,-0.627,0.627,-0.420
2025-12-13T18:09:44.483690,B,-0.497,0.116,-0.089,-2.246,-0.769,-0.434,0.847,0.244,-0.143,-0.629,-0.184,-0.338,-1.372,-0.629,0.629,-0.433
2025-12-13T18:09:44.530787,B,-0.546,0.145,-0.055,-2.206,-0.710,-0.391,0.896,0.239,-0.076,-0.710,-0.240,-0.186,-1.192,-0.621,0.600,-0.420
2025-12-13T18:09:44.572339,B,-0.513,-0.037,0.012,-2.265,-0.697,-0.399,0.889,0.220,0.207,-0.741,-0.232,-0.169,-1.095,-0.620,0.635,-0.466
2025-12-13T18:09:44.614033,B,-0.672,0.052,0.200,-2.316,-0.555,-0.389,0.865,0.223,-0.004,-0.898,-0.244,-0.211,-0.900,-0.626,0.640,-0.411
2025-12-13T18:09:44.676604,B,-0.638,-0.022,0.248,-2.397,-0.491,-0.393,0.866,0.235,0.099,-0.732,-0.217,-0.059,-0.903,-0.626,0.644,-0.389
2025-12-13T18:09:44.724528,B,-0.591,-0.179,0.138,-2.428,-0.642,-0.383,0.885,0.217,0.149,-0.290,-0.344,0.502,-0.624,-0.627,0.611,-0.413
2025-12-13T18:09:44.771761,B,-0.438,-0.106,0.232,-2.267,-0.789,-0.386,0.885,0.222,0.172,-0.309,-0.245,0.509,-0.744,-0.617,0.649,-0.412
2025-12-13T18:09:44.815567,B,-0.514,-0.137,0.237,-2.261,-0.577,-0.373,0.873,0.224,0.155,-0.287,-0.199,0.478,-0.601,-0.624,0.616,-0.408
2025-12-13T18:09:44.857160,B,-0.448,-0.033,0.298,-2.106,-0.547,-0.377,0.875,0.217,0.140,-0.307,0.065,0.583,-0.556,-0.627,0.642,-0.416
2025-12-13T18:09:44.906284,B,-0.523,0.037,0.330,-2.031,-0.559,-0.381,0.899,0.206,0.052,-0.267,-0.010,0.578,-0.592,-0.610,0.638,-0.419
2025-12-13T18:09:44.947222,B,-0.418,-0.035,0.302,-1.948,-0.644,-0.386,0.903,0.227,0.090,-0.495,0.020,0.574,-0.903,-0.600,0.650,-0.424
2025-12-13T18:09:45.009540,B,-0.272,-0.002,0.484,-2.046,-0.735,-0.397,0.882,0.228,0.497,-0.446,0.532,0.402,-0.981,-0.619,0.618,-0.431
2025-12-13T18:09:45.057967,B,-0.374,-0.012,0.451,-2.017,-0.718,-0.370,0.879,0.218,0.393,-0.460,0.443,0.293,-0.897,-0.596,0.641,-0.406
2025-12-13T18:09:45.105365,B,-0.122,0.149,0.630,-2.068,-0.892,-0.391,0.858,0.251,0.380,-0.434,0.349,0.351,-0.825,-0.619,0.598,-0.465
2025-12-13T18:09:45.153610,B,-0.190,0.323,0.669,-2.242,-0.795,-0.385,0.886,0.228,0.275,-0.131,0.231,0.587,-0.952,-0.638,0.628,-0.427
2025-12-13T18:09:45.197164,B,-0.022,0.527,0.590,-2.240,-0.826,-0.388,0.878,0.238,-0.002,-0.193,0.149,0.676,-0.929,-0.634,0.615,-0.452
2025-12-13T18:09:45.238853,B,0.045,0.475,0.597,-2.201,-0.890,-0.392,0.890,0.234,-0.068,-0.188,0.249,0.695,-0.984,-0.633,0.622,-0.417
2025-12-13T18:09:45.296482,B,-0.104,0.450,0.585,-2.224,-0.812,-0.404,0.878,0.257,-0.200,-0.316,0.577,0.692,-0.937,-0.633,0.613,-0.465
2025-12-13T18:09:45.343038,B,0.013,0.447,0.537,-2.093,-0.822,-0.392,0.885,0.232,-0.124,-0.443,0.481,0.783,-0.765,-0.618,0.653,-0.412
2025-12-13T18:09:45.384444,B,-0.093,0.202,0.440,-2.151,-0.736,-0.407,0.895,0.245,0.090,-0.402,0.456,0.711,-0.695,-0.629,0.631,-0.430
2025-12-13T18:09:45.437348,B,0.135,0.311,0.470,-2.125,-0.701,-0.386,0.887,0.205,0.104,-0.385,0.659,0.631,-0.616,-0.611,0.637,-0.407
2025-12-13T18:09:45.475376,B,0.123,0.217,0.458,-2.103,-0.914,-0.387,0.877,0.213,0.247,-0.614,0.570,0.732,-0.343,-0.603,0.603,-0.414
2025-12-13T18:09:45.534445,B,0.018,0.249,0.486,-2.103,-0.927,-0.394,0.876,0.213,0.255,-0.622,0.456,0.892,-0.317,-0.608,0.625,-0.424
2025-12-13T18:09:45.581983,B,-0.033,0.127,0.603,-2.047,-1.013,-0.400,0.875,0.214,0.319,-0.647,0.416,0.935,-0.239,-0.611,0.607,-0.412
2025-12-13T18:09:45.628183,B,-0.058,0.098,0.533,-1.962,-0.955,-0.390,0.885,0.227,0.336,-0.594,0.494,0.784,-0.191,-0.613,0.641,-0.433
2025-12-13T18:09:45.669127,B,-0.097,-0.002,0.737,-2.039,-0.943,-0.396,0.876,0.230,0.312,-0.379,0.448,0.805,-0.319,-0.617,0.630,-0.428
2025-12-13T18:09:45.711115,B,-0.037,0.176,0.610,-2.011,-1.045,-0.404,0.869,0.227,0.293,-0.516,0.334,0.880,-0.147,-0.625,0.625,-0.434
2025-12-13T18:09:45.759924,B,-0.080,-0.029,0.615,-2.025,-0.926,-0.386,0.881,0.189,0.088,-0.351,0.725,1.093,-0.113,-0.612,0.647,-0.424
2025-12-13T18:09:45.819635,B,-0.323,-0.091,0.844,-1.943,-0.956,-0.409,0.869,0.239,-0.029,-0.323,0.626,1.049,-0.272,-0.611,0.610,-0.427
2025-12-13T18:09:45.863615,B,-0.454,-0.163,0.851,-1.949,-0.944,-0.394,0.885,0.234,0.040,-0.505,0.710,1.031,0.044,-0.612,0.635,-0.440
2025-12-13T18:09:45.909251,B,-0.341,-0.111,0.801,-1.859,-0.952,-0.419,0.855,0.240,-0.033,-0.529,0.444,1.128,-0.007,-0.608,0.609,-0.433
2025-12-13T18:09:45.962946,B,-0.300,-0.198,0.702,-1.783,-0.903,-0.404,0.885,0.240,-0.095,-0.437,0.237,1.041,0.118,-0.611,0.632,-0.441
2025-12-13T18:09:46.010041,C,-0.135,-0.047,0.711,-1.644,-0.749,-0.422,0.858,0.233,-0.204,-0.471,0.211,1.005,-0.094,-0.615,0.644,-0.435
2025-12-13T18:09:46.816549,C,-0.201,0.006,0.757,-1.788,-0.974,-0.415,0.884,0.232,-0.127,-0.388,0.245,1.031,-0.030,-0.614,0.621,-0.439
2025-12-13T18:09:46.816549,C,-0.275,0.239,0.721,-1.835,-0.884,-0.407,0.862,0.248,0.256,-0.392,0.311,0.903,-0.051,-0.618,0.636,-0.437
2025-12-13T18:09:46.816549,C,-0.189,0.212,0.990,-1.763,-0.958,-0.408,0.868,0.231,0.207,-0.470,0.330,0.832,-0.144,-0.608,0.585,-0.417
2025-12-13T18:09:46.816549,C,-0.284,0.451,0.956,-1.477,-1.039,-0.396,0.844,0.221,0.203,-0.443,0.403,0.902,0.021,-0.601,0.592,-0.408
2025-12-13T18:09:46.816549,C,-0.083,0.299,0.928,-1.533,-0.996,-0.398,0.825,0.219,0.087,-0.626,0.370,1.000,0.067,-0.604,0.624,-0.404
2025-12-13T18:09:46.816549,C,0.143,0.187,0.922,-1.600,-0.865,-0.391,0.838,0.240,0.045,-0.407,0.137,1.120,-0.419,-0.522,0.651,-0.415
2025-12-13T18:09:46.817863,C,-0.058,0.074,0.768,-1.957,-0.792,-0.358,1.082,0.260,0.084,-0.446,0.107,1.353,-0.231,-0.173,0.234,-0.053
2025-12-13T18:09:46.817863,C,0.034,0.147,0.842,-1.847,-0.654,-0.506,0.777,0.410,-0.202,-0.610,0.213,1.364,-0.185,-0.159,0.080,0.811
2025-12-13T18:09:46.817863,C,-0.226,0.134,0.868,-1.811,-0.668,-0.299,1.018,0.643,0.231,-0.393,0.434,1.468,-0.051,-0.172,-0.101,0.532
2025-12-13T18:09:46.817863,C,-0.090,0.160,0.928,-1.855,-0.531,-0.543,0.559,0.409,0.448,-0.528,0.416,1.461,-0.069,0.383,-0.345,-0.563
2025-12-13T18:09:46.817863,C,-0.125,0.182,0.979,-1.780,-0.301,-0.553,0.954,0.016,0.389,-0.642,0.382,1.494,-0.178,0.696,0.062,-0.906
2025-12-13T18:09:46.817863,C,0.164,0.370,1.022,-1.828,-0.500,-0.392,0.931,0.123,0.470,-0.927,0.521,1.484,-0.027,0.981,0.762,-1.619
2025-12-13T18:09:46.818870,C,0.166,0.360,0.871,-2.038,-0.331,-0.668,0.618,-0.037,0.558,-1.112,0.603,1.513,0.177,0.901,1.034,-1.584
2025-12-13T18:09:46.818870,C,0.393,0.484,0.911,-1.561,-0.244,-0.487,0.966,0.014,0.633,-1.364,0.728,1.406,0.349,0.452,2.790,-3.109
2025-12-13T18:09:46.818870,C,0.529,0.457,1.415,-1.567,-0.076,-0.517,0.814,-0.095,0.715,-1.259,1.134,1.409,1.059,0.359,0.651,-0.508
