timestamp,letter,A1_v1,A1_v2,A1_v3,A1_v4,A1_v5,A1_v6,A1_v7,A1_v8,A2_v1,A2_v2,A2_v3,A2_v4,A2_v5,A2_v6,A2_v7,A2_v8
2025-12-13T18:11:18.050009,A,2.157,1.896,3.180,-1.427,1.011,0.416,0.205,0.905,-2.549,-1.048,-0.935,-2.713,1.009,0.384,0.184,-0.848
2025-12-13T18:11:18.050009,A,2.048,1.939,3.043,-1.378,1.216,0.404,0.203,0.892,-2.402,-1.085,-0.823,-2.636,0.982,0.413,0.196,-0.919
2025-12-13T18:11:18.050009,A,2.049,2.200,3.114,-1.393,1.484,0.415,0.203,0.904,-2.446,-1.097,-0.821,-2.702,1.053,0.406,0.153,-0.888
2025-12-13T18:11:18.050009,A,2.518,2.085,3.174,-1.462,1.505,0.408,0.194,0.896,-2.427,-1.013,-0.651,-2.551,0.982,0.406,0.169,-0.894
2025-12-13T18:11:18.050009,A,2.336,2.231,3.226,-1.446,1.523,0.396,0.201,0.903,-2.692,-1.167,-0.638,-2.461,1.071,0.399,0.183,-0.887
2025-12-13T18:11:18.050009,A,2.274,2.430,3.082,-1.338,1.332,0.394,0.198,0.910,-2.730,-0.942,-0.627,-2.328,1.129,0.376,0.234,-0.891
2025-12-13T18:11:18.050009,A,2.279,2.487,2.978,-1.378,1.413,0.420,0.184,0.920,-2.762,-0.938,-0.298,-2.252,0.859,0.395,0.175,-0.912
2025-12-13T18:11:18.050009,A,2.413,2.310,3.040,-1.299,1.426,0.434,0.175,0.918,-2.640,-0.916,-0.300,-2.000,0.836,0.404,0.177,-0.886
2025-12-13T18:11:18.050009,A,2.190,2.366,3.111,-1.045,1.287,0.422,0.165,0.909,-2.367,-0.915,-0.302,-1.580,0.947,0.417,0.182,-0.884
2025-12-13T18:11:18.050009,A,2.095,2.357,3.134,-1.035,1.319,0.420,0.170,0.904,-2.322,-1.140,-0.360,-1.691,0.686,0.408,0.190,-0.882
2025-12-13T18:11:18.050009,A,2.182,2.369,3.042,-1.195,1.009,0.418,0.178,0.913,-2.284,-0.994,-0.447,-2.011,0.689,0.398,0.182,-0.887
2025-12-13T18:11:18.050009,A,2.031,2.360,2.625,-1.238,1.008,0.421,0.186,0.913,-2.271,-0.945,-0.258,-1.964,0.672,0.392,0.179,-0.894
2025-12-13T18:11:18.050009,A,2.147,2.427,2.646,-1.218,0.969,0.414,0.179,0.901,-2.278,-1.109,-0.172,-1.905,0.752,0.399,0.177,-0.902
2025-12-13T18:11:18.050009,A,2.114,2.409,2.852,-1.238,0.992,0.411,0.190,0.909,-2.303,-1.061,-0.137,-1.949,0.801,0.390,0.177,-0.880
2025-12-13T18:11:18.050009,A,2.180,2.488,2.801,-1.274,1.219,0.413,0.182,0.909,-2.325,-0.645,-0.144,-1.068,0.993,0.394,0.190,-0.899
2025-12-13T18:11:18.050009,A,2.254,2.554,2.777,-1.136,1.186,0.409,0.176,0.910,-2.324,-0.630,-0.151,-1.237,1.044,0.394,0.187,-0.887
2025-12-13T18:11:18.050009,A,2.243,2.911,2.888,-1.037,1.177,0.407,0.182,0.907,-2.286,-0.654,0.238,-1.382,1.030,0.391,0.174,-0.895
2025-12-13T18:11:18.050009,A,2.008,2.840,3.076,-1.104,1.206,0.417,0.192,0.907,-2.385,-0.655,0.361,-1.392,1.075,0.397,0.190,-0.875
2025-12-13T18:11:18.050009,A,1.921,2.722,3.048,-1.066,1.438,0.418,0.179,0.911,-2.394,-0.713,0.223,-1.531,0.982,0.397,0.191,-0.900
2025-12-13T18:11:18.050009,A,1.866,2.585,3.043,-1.203,1.391,0.417,0.185,0.900,-2.514,-0.837,0.236,-1.500,0.959,0.389,0.181,-0.880
2025-12-13T18:11:18.050009,A,1.837,2.562,3.339,-1.282,1.351,0.420,0.195,0.911,-2.522,-0.736,0.360,-1.455,0.902,0.396,0.184,-0.897
2025-12-13T18:11:18.050009,A,2.113,2.449,3.366,-1.311,1.317,0.409,0.180,0.905,-2.436,-0.650,0.203,-1.416,1.079,0.401,0.186,-0.892
2025-12-13T18:11:18.050009,A,2.179,2.466,3.238,-1.336,1.363,0.409,0.189,0.906,-2.081,-0.803,0.182,-1.459,1.191,0.393,0.194,-0.887
2025-12-13T18:11:18.050009,A,2.292,2.648,3.317,-1.283,1.478,0.405,0.184,0.915,-2.135,-0.876,0.277,-1.420,1.268,0.393,0.198,-0.882
2025-12-13T18:11:18.050009,A,2.349,2.653,3.572,-1.537,1.425,0.407,0.180,0.900,-2.051,-0.788,0.207,-1.555,1.146,0.392,0.192,-0.887
2025-12-13T18:11:18.050009,A,2.380,2.620,3.601,-1.585,1.361,0.410,0.193,0.903,-2.110,-0.732,0.260,-1.295,1.193,0.387,0.197,-0.883
2025-12-13T18:11:18.050009,A,2.218,2.574,3.513,-1.437,1.382,0.413,0.180,0.919,-2.310,-0.891,0.175,-1.318,1.194,0.378,0.201,-0.892
2025-12-13T18:11:18.050009,A,2.362,2.515,3.476,-1.519,1.662,0.366,0.011,1.006,-2.574,-0.763,0.233,-1.450,1.308,0.358,0.147,-0.902
2025-12-13T18:11:18.050009,A,2.278,2.409,3.370,-1.400,1.675,0.062,-0.312,1.254,-2.405,-0.861,0.301,-1.562,1.312,0.471,-0.017,-1.018
2025-12-13T18:11:18.050009,A,2.113,2.413,3.410,-1.599,1.687,1.191,-0.728,1.432,-2.392,-0.663,0.265,-1.414,1.258,1.209,0.503,-1.802
2025-12-13T18:11:18.050009,A,2.048,2.491,3.182,-1.731,1.565,2.102,0.134,0.972,-2.362,-0.719,0.235,-1.157,1.156,0.975,0.781,-1.077
2025-12-13T18:11:18.050009,A,2.105,2.707,3.101,-1.600,1.461,1.565,0.457,0.934,-2.469,-0.486,0.078,-1.257,1.089,1.131,-0.686,-0.396
2025-12-13T18:11:18.050009,A,1.984,2.703,2.845,-1.356,1.430,1.332,-0.572,1.005,-2.671,-0.457,-0.131,-1.567,1.031,1.189,-0.361,-1.327
2025-12-13T18:11:18.050009,A,1.751,2.382,2.608,-1.300,1.215,0.606,-0.367,0.551,-2.712,-0.488,-0.233,-1.886,0.982,0.374,-0.596,-0.470
2025-12-13T18:11:18.050009,A,1.684,2.371,2.163,-1.195,0.789,-0.073,-0.007,0.371,-2.803,-0.739,-0.470,-2.589,0.678,0.237,-0.149,-0.700
2025-12-13T18:11:18.050009,A,1.233,1.799,1.428,-1.069,-0.154,2.017,0.125,0.902,-3.781,-0.672,-1.702,-3.749,-0.499,0.607,0.403,-0.863
2025-12-13T18:11:18.050009,A,0.343,0.806,0.391,-0.999,-0.994,-2.175,-1.560,-0.856,-4.780,-0.615,-3.125,-4.867,-1.425,-0.518,0.006,-0.055
2025-12-13T18:11:18.050009,A,-0.582,-0.018,-0.565,-0.734,-1.763,0.107,-0.422,-0.027,-5.461,-0.603,-3.959,-5.666,-2.231,-0.646,-0.121,0.268
2025-12-13T18:11:18.050009,A,-1.612,-0.626,-1.228,-0.695,-2.249,-0.709,0.463,-0.290,-6.059,-0.538,-4.519,-6.290,-3.065,-0.517,-0.033,0.091
2025-12-13T18:11:18.050009,A,-1.943,-1.329,-1.791,-0.382,-2.680,-0.574,0.520,-0.030,-6.511,-0.782,-4.956,-6.801,-3.831,-0.629,0.321,0.204
2025-12-13T18:11:18.067468,A,-2.656,-1.796,-2.289,-0.490,-3.066,-0.819,0.625,0.010,-6.857,-0.708,-5.291,-7.161,-4.163,-0.750,0.609,0.095
2025-12-13T18:11:18.110507,A,-3.150,-2.174,-2.543,-0.694,-3.393,-0.716,0.830,-0.171,-6.964,-0.608,-5.500,-7.504,-4.595,-0.868,0.551,-0.156
2025-12-13T18:11:18.163144,A,-3.101,-2.477,-2.553,-0.793,-3.578,-0.704,0.805,-0.032,-6.942,-0.504,-5.566,-7.833,-4.944,-0.942,0.493,-0.113
2025-12-13T18:11:18.210564,A,-3.434,-2.584,-2.918,-0.840,-3.773,-0.762,0.771,0.055,-6.961,-0.603,-5.622,-7.813,-5.034,-0.986,0.335,-0.169
2025-12-13T18:11:18.256262,A,-3.774,-2.863,-2.965,-0.804,-3.938,-0.761,0.614,0.055,-7.109,-0.744,-5.631,-7.796,-5.167,-0.890,0.392,-0.103
2025-12-13T18:11:18.297975,A,-4.081,-3.006,-3.081,-0.755,-3.891,-0.713,0.704,-0.004,-7.291,-0.600,-5.696,-7.725,-5.205,-0.921,0.466,-0.034
2025-12-13T18:11:18.339485,A,-3.799,-3.203,-2.635,-0.808,-4.020,-0.710,0.614,0.038,-7.370,-0.610,-5.920,-7.496,-5.388,-0.957,0.289,-0.086
2025-12-13T18:11:18.401968,A,-3.971,-3.220,-2.744,-0.740,-4.167,-0.791,0.604,-0.026,-7.269,-0.712,-5.979,-7.432,-5.355,-0.925,0.306,-0.231
2025-12-13T18:11:18.443725,A,-4.042,-3.216,-2.967,-0.813,-4.217,-0.596,0.790,-0.108,-6.939,-0.724,-5.935,-7.435,-5.196,-0.881,0.413,-0.103
2025-12-13T18:11:18.485327,A,-3.991,-3.268,-3.026,-0.744,-3.997,-0.711,0.651,0.038,-6.959,-0.734,-5.691,-7.493,-5.173,-0.868,0.441,-0.119
2025-12-13T18:11:18.541387,A,-4.153,-3.201,-3.170,-0.517,-3.997,-0.673,0.658,-0.014,-6.825,-0.761,-5.278,-7.374,-5.379,-0.876,0.376,-0.113
2025-12-13T18:11:18.583043,A,-4.028,-3.031,-2.748,-0.473,-3.904,-0.685,0.715,-0.063,-6.637,-0.765,-5.283,-7.479,-5.292,-0.875,0.381,-0.075
2025-12-13T18:11:18.625567,A,-3.810,-3.055,-2.802,-0.474,-3.956,-0.691,0.666,-0.059,-6.589,-0.806,-5.325,-7.568,-5.292,-0.854,0.373,-0.080
2025-12-13T18:11:18.688019,A,-3.943,-3.113,-2.923,-0.587,-3.962,-0.688,0.738,-0.026,-6.136,-0.823,-5.342,-7.644,-5.255,-0.918,0.372,-0.112
2025-12-13T18:11:18.735844,A,-3.869,-2.975,-2.932,-0.665,-3.856,-0.685,0.693,0.008,-6.164,-0.837,-5.281,-7.314,-5.186,-0.894,0.387,-0.098
2025-12-13T18:11:18.777023,A,-3.956,-2.576,-2.959,-0.618,-3.896,-0.688,0.715,-0.066,-6.056,-0.642,-5.173,-7.222,-5.034,-0.887,0.387,-0.114
2025-12-13T18:11:18.818759,A,-3.804,-2.893,-3.019,-0.616,-3.893,-0.670,0.675,-0.046,-6.152,-0.833,-5.138,-7.237,-5.111,-0.899,0.397,-0.092
2025-12-13T18:11:18.880335,A,-3.770,-2.844,-2.939,-0.652,-3.740,-0.679,0.684,-0.020,-6.027,-0.883,-5.070,-7.213,-5.007,-0.844,0.407,-0.130
2025-12-13T18:11:18.922805,A,-3.834,-2.765,-2.964,-0.607,-3.629,-0.680,0.713,-0.006,-5.977,-0.831,-4.994,-6.460,-4.863,-0.934,0.359,-0.094
2025-12-13T18:11:18.965180,A,-3.682,-2.792,-2.930,-0.381,-3.572,-0.699,0.723,-0.040,-5.897,-0.863,-4.854,-6.571,-4.721,-0.850,0.348,-0.085
2025-12-13T18:11:19.024143,A,-3.910,-2.721,-2.994,-0.415,-3.543,-0.696,0.700,-0.037,-5.942,-0.927,-4.773,-6.028,-4.826,-0.929,0.477,-0.088
2025-12-13T18:11:19.069423,A,-3.784,-2.510,-2.899,-0.406,-3.611,-0.678,0.698,-0.030,-5.999,-0.850,-4.704,-5.922,-4.897,-0.894,0.389,-0.095
2025-12-13T18:11:19.110733,A,-3.734,-2.650,-2.987,-0.567,-3.595,-0.696,0.724,-0.059,-5.878,-0.916,-4.570,-6.020,-4.788,-0.878,0.372,-0.098
2025-12-13T18:11:19.160220,A,-3.784,-2.656,-3.024,-0.441,-3.674,-0.670,0.714,-0.044,-5.869,-0.916,-4.588,-6.046,-4.639,-0.868,0.383,-0.105
2025-12-13T18:11:19.215886,A,-3.865,-2.718,-2.962,-0.371,-3.742,-0.682,0.722,-0.024,-5.618,-1.122,-4.584,-6.182,-4.569,-0.887,0.371,-0.117
2025-12-13T18:11:19.260297,A,-3.502,-2.714,-2.928,-0.275,-3.762,-0.672,0.689,-0.035,-5.667,-1.072,-4.618,-6.259,-4.359,-0.900,0.397,-0.072
2025-12-13T18:11:19.297813,A,-3.401,-2.748,-2.655,-0.474,-3.497,-0.682,0.716,-0.039,-5.690,-0.580,-4.666,-6.287,-4.481,-0.889,0.398,-0.082
2025-12-13T18:11:19.359494,A,-3.389,-2.365,-2.310,-0.494,-3.479,-0.680,0.728,-0.088,-5.653,-0.517,-4.632,-6.180,-4.509,-0.886,0.369,-0.103
2025-12-13T18:11:19.402152,A,-3.248,-2.301,-2.318,-0.623,-3.501,-0.684,0.723,-0.059,-5.472,-0.596,-4.209,-6.164,-4.664,-0.909,0.377,-0.071
2025-12-13T18:11:19.443710,A,-3.015,-2.247,-2.324,-0.639,-3.370,-0.685,0.723,-0.049,-5.562,-0.606,-4.356,-6.094,-4.347,-0.869,0.412,-0.102
2025-12-13T18:11:19.502775,A,-3.080,-2.295,-2.123,-0.652,-3.539,-0.688,0.737,-0.051,-5.563,-0.652,-4.387,-6.072,-4.301,-0.914,0.407,-0.078
2025-12-13T18:11:19.548671,A,-3.098,-2.186,-2.121,-0.495,-3.327,-0.668,0.724,-0.039,-5.470,-0.654,-4.413,-6.091,-4.282,-0.896,0.388,-0.111
2025-12-13T18:11:19.589894,A,-3.131,-1.962,-2.082,-0.567,-3.390,-0.674,0.731,-0.031,-5.523,-0.656,-4.267,-6.126,-4.153,-0.892,0.382,-0.120
2025-12-13T18:11:19.647427,A,-3.066,-1.940,-2.123,-0.517,-3.144,-0.654,0.711,-0.031,-5.399,-0.620,-3.955,-5.762,-4.080,-0.871,0.380,-0.103
2025-12-13T18:11:19.686581,A,-3.199,-1.828,-1.784,-0.623,-3.029,-0.683,0.714,-0.062,-5.255,-0.683,-3.933,-5.527,-4.150,-0.896,0.410,-0.061
2025-12-13T18:11:19.736408,A,-3.255,-1.939,-2.076,-0.714,-3.006,-0.672,0.709,-0.057,-5.246,-0.605,-3.896,-5.722,-4.172,-0.881,0.386,-0.064
2025-12-13T18:11:19.789706,B,-3.265,-1.939,-2.006,-0.735,-3.080,-0.679,0.699,-0.045,-5.276,-0.539,-3.753,-5.643,-4.397,-0.900,0.373,-0.101
2025-12-13T18:11:20.545792,B,-3.105,-1.977,-1.947,-0.753,-3.274,-0.676,0.710,-0.030,-5.564,-0.689,-3.574,-5.483,-4.400,-0.872,0.392,-0.070
2025-12-13T18:11:20.545792,B,-3.156,-1.878,-2.046,-0.768,-3.364,-0.703,0.718,-0.068,-5.434,-0.404,-3.703,-5.140,-4.272,-0.909,0.396,-0.083
2025-12-13T18:11:20.545792,B,-3.050,-1.944,-1.980,-0.612,-3.310,-0.209,1.359,0.072,-5.267,-0.650,-3.589,-4.999,-4.144,-0.952,0.976,-0.518
2025-12-13T18:11:20.545792,B,-2.847,-2.112,-2.037,-0.498,-3.188,-0.654,0.694,0.200,-5.443,-0.577,-3.716,-5.066,-3.661,-0.589,-0.663,-0.218
2025-12-13T18:11:20.545792,B,-2.300,-1.881,-1.804,-0.458,-2.785,-0.736,0.046,0.424,-5.219,-0.271,-3.449,-4.636,-3.118,-0.710,0.570,-0.300
2025-12-13T18:11:20.545792,B,-2.247,-1.665,-1.438,-0.667,-2.780,-0.799,0.551,-0.065,-4.859,-0.518,-3.316,-4.327,-3.014,-1.024,0.031,-0.227
2025-12-13T18:11:20.545792,B,-2.183,-1.425,-1.332,-0.826,-2.644,-0.400,0.797,0.073,-4.572,-0.877,-3.072,-4.064,-2.831,-0.837,0.651,-0.270
2025-12-13T18:11:20.546815,B,-1.979,-1.296,-1.036,-1.055,-2.304,-0.602,0.615,0.228,-4.384,-0.939,-2.939,-3.934,-2.638,-0.601,0.932,-0.553
2025-12-13T18:11:20.546815,B,-1.749,-0.831,-0.878,-1.213,-2.108,-0.444,0.792,0.178,-4.149,-0.992,-2.676,-3.655,-2.399,-0.673,0.438,-0.289
2025-12-13T18:11:20.546815,B,-1.573,-0.754,-0.650,-1.478,-1.998,-0.296,0.920,0.353,-4.006,-1.168,-2.097,-3.699,-2.290,-0.540,0.733,-0.412
2025-12-13T18:11:20.546815,B,-1.554,-0.726,-0.626,-1.440,-1.905,-0.310,0.810,0.268,-3.941,-1.149,-2.129,-3.624,-2.028,-0.618,0.574,-0.430
2025-12-13T18:11:20.546815,B,-1.557,-0.777,-0.548,-1.802,-1.881,-0.350,0.833,0.308,-3.904,-1.189,-1.800,-3.654,-2.031,-0.588,0.580,-0.426
2025-12-13T18:11:20.546815,B,-1.484,-0.727,-0.520,-1.941,-1.880,-0.414,0.823,0.225,-3.816,-1.373,-1.690,-3.510,-1.939,-0.668,0.595,-0.410
2025-12-13T18:11:20.546815,B,-1.610,-0.665,-0.439,-1.909,-1.673,-0.434,0.828,0.322,-3.873,-1.379,-1.577,-3.407,-1.918,-0.619,0.550,-0.404
2025-12-13T18:11:20.546815,B,-1.548,-0.763,-0.277,-2.051,-1.797,-0.443,0.872,0.287,-3.790,-1.459,-1.518,-3.376,-1.824,-0.674,0.624,-0.477
2025-12-13T18:11:20.548778,B,-1.608,-0.696,-0.252,-2.246,-1.884,-0.426,0.842,0.296,-3.626,-1.415,-1.581,-3.593,-1.745,-0.673,0.516,-0.488
2025-12-13T18:11:20.596880,B,-1.509,-0.770,0.294,-2.169,-1.770,-0.433,0.930,0.251,-3.749,-1.378,-1.372,-3.477,-1.696,-0.649,0.615,-0.459
2025-12-13T18:11:20.638477,B,-1.462,-0.609,0.140,-2.196,-1.823,-0.467,0.829,0.273,-3.666,-1.046,-0.969,-3.436,-1.655,-0.654,0.523,-0.441
2025-12-13T18:11:20.695626,B,-1.385,-0.659,0.121,-2.145,-1.812,-0.477,0.846,0.298,-3.351,-1.045,-1.021,-3.325,-1.638,-0.605,0.666,-0.410
2025-12-13T18:11:20.742897,B,-1.282,-0.551,0.124,-2.214,-1.878,-0.440,0.835,0.238,-3.103,-1.100,-1.046,-3.175,-1.512,-0.649,0.591,-0.451
2025-12-13T18:11:20.785175,B,-1.269,-0.553,0.164,-2.366,-1.821,-0.444,0.832,0.260,-3.360,-1.204,-0.898,-3.122,-1.404,-0.623,0.579,-0.437
2025-12-13T18:11:20.832574,B,-0.940,-0.556,0.236,-2.495,-1.792,-0.435,0.854,0.263,-3.204,-1.123,-0.885,-2.927,-1.369,-0.640,0.609,-0.442
2025-12-13T18:11:20.874234,B,-0.960,-0.557,0.203,-2.605,-1.879,-0.450,0.828,0.291,-3.222,-1.054,-0.818,-2.780,-1.452,-0.641,0.594,-0.455
2025-12-13T18:11:20.936604,B,-1.145,-0.465,0.156,-2.586,-1.729,-0.446,0.838,0.280,-2.993,-0.715,-1.023,-2.805,-1.428,-0.628,0.630,-0.435
2025-12-13T18:11:20.978302,B,-1.116,-0.255,0.135,-2.233,-1.769,-0.427,0.850,0.246,-3.192,-0.595,-0.879,-2.921,-1.296,-0.625,0.588,-0.441
2025-12-13T18:11:21.020249,B,-1.297,-0.377,0.080,-2.176,-1.635,-0.458,0.823,0.278,-3.248,-0.549,-0.869,-2.794,-1.315,-0.617,0.612,-0.418
2025-12-13T18:11:21.069238,B,-1.357,-0.424,0.107,-2.127,-1.596,-0.460,0.829,0.256,-3.128,-0.585,-0.842,-2.910,-1.312,-0.615,0.599,-0.436
2025-12-13T18:11:21.127476,B,-1.164,-0.427,0.075,-2.161,-1.394,-0.434,0.869,0.271,-3.138,-0.672,-0.800,-2.860,-1.253,-0.623,0.619,-0.453
2025-12-13T18:11:21.168324,B,-0.888,-0.354,0.047,-2.153,-1.523,-0.447,0.809,0.272,-3.090,-0.652,-0.933,-2.836,-1.184,-0.617,0.605,-0.444
2025-12-13T18:11:21.223382,B,-0.859,-0.217,0.061,-2.202,-1.332,-0.450,0.849,0.260,-3.012,-0.635,-0.990,-2.834,-1.295,-0.611,0.630,-0.442
2025-12-13T18:11:21.270273,B,-0.723,-0.176,0.092,-2.374,-1.301,-0.450,0.848,0.255,-2.946,-0.209,-0.982,-2.813,-1.389,-0.628,0.590,-0.436
2025-12-13T18:11:21.311413,B,-0.888,-0.253,-0.013,-2.352,-1.368,-0.445,0.834,0.270,-3.077,-0.389,-0.975,-2.721,-1.243,-0.624,0.630,-0.450
2025-12-13T18:11:21.360713,B,-0.803,-0.188,-0.046,-2.371,-1.313,-0.462,0.845,0.255,-3.076,-0.468,-0.913,-2.211,-1.345,-0.625,0.592,-0.453
2025-12-13T18:11:21.405046,B,-0.750,-0.301,0.188,-2.462,-1.397,-0.455,0.848,0.272,-2.962,-0.535,-1.142,-2.266,-1.356,-0.628,0.644,-0.443
2025-12-13T18:11:21.462145,B,-0.686,-0.191,0.275,-2.446,-1.206,-0.462,0.843,0.262,-3.166,-0.255,-1.186,-2.237,-1.160,-0.636,0.598,-0.454
2025-12-13T18:11:21.507426,B,-0.837,-0.360,0.180,-2.170,-1.269,-0.459,0.805,0.286,-3.133,-0.260,-1.111,-2.156,-1.049,-0.618,0.644,-0.448
2025-12-13T18:11:21.554751,B,-0.798,-0.353,0.286,-1.879,-0.929,-0.448,0.848,0.240,-3.067,-0.264,-1.066,-2.387,-0.992,-0.622,0.597,-0.435
2025-12-13T18:11:21.596942,B,-0.633,-0.329,0.171,-1.875,-0.939,-0.466,0.828,0.249,-3.255,-0.400,-1.160,-2.284,-0.962,-0.617,0.610,-0.432
2025-12-13T18:11:21.637980,B,-0.624,-0.346,0.129,-1.909,-0.873,-0.461,0.829,0.263,-3.321,-0.421,-1.182,-2.327,-0.844,-0.619,0.590,-0.452
2025-12-13T18:11:21.700115,B,-0.635,-0.135,0.149,-1.751,-0.930,-0.469,0.824,0.276,-3.321,-0.645,-1.108,-2.589,-0.855,-0.614,0.597,-0.454
2025-12-13T18:11:21.748774,C,-0.569,-0.088,0.204,-1.766,-0.753,-0.466,0.844,0.260,-3.340,-0.667,-1.120,-2.474,-0.809,-0.619,0.624,-0.443
2025-12-13T18:11:22.303600,C,-0.532,-0.235,0.270,-1.779,-0.827,-0.474,0.808,0.257,-3.262,-0.535,-0.999,-2.527,-0.750,-0.626,0.606,-0.443
2025-12-13T18:11:22.303600,C,-0.501,-0.209,0.288,-1.978,-0.872,-0.464,0.869,0.229,-3.177,-0.573,-0.896,-2.440,-0.382,-0.648,0.632,-0.429
2025-12-13T18:11:22.303600,C,-0.662,-0.169,0.360,-2.016,-0.704,-0.469,0.814,0.223,-3.011,-0.606,-0.921,-2.497,-0.388,-0.614,0.529,-0.437
2025-12-13T18:11:22.303600,C,-0.573,-0.229,0.252,-2.141,-0.748,-0.356,0.795,0.198,-2.701,-0.577,-0.830,-2.471,-0.805,-0.463,0.286,-0.214
2025-12-13T18:11:22.303600,C,-0.461,-0.111,0.385,-2.361,-0.898,-0.131,0.978,0.429,-2.756,-0.778,-0.752,-2.580,-0.860,0.141,-0.297,0.503
2025-12-13T18:11:22.303600,C,-0.402,0.064,0.442,-2.303,-0.501,-0.400,1.318,0.581,-2.709,-0.873,-0.742,-2.410,-0.682,0.013,-0.147,0.745
2025-12-13T18:11:22.303600,C,-0.222,0.251,0.547,-2.255,-0.238,-0.640,0.666,0.293,-2.707,-0.861,-0.846,-2.210,-0.624,0.256,-0.005,0.430
2025-12-13T18:11:22.303600,C,-0.031,0.391,0.674,-2.401,-0.128,-0.863,0.546,-0.141,-2.518,-0.906,-0.710,-2.096,-0.499,0.648,0.548,-0.643
2025-12-13T18:11:22.303600,C,0.076,0.453,0.762,-2.412,-0.127,-0.719,0.690,-0.266,-2.094,-1.058,-0.594,-2.036,-0.431,1.547,0.734,-1.729
2025-12-13T18:11:22.303600,C,0.091,0.563,0.913,-2.235,-0.202,-0.566,0.716,-0.259,-2.016,-1.261,-0.552,-1.985,-0.355,0.971,0.900,-1.562
2025-12-13T18:11:22.303600,C,-0.046,0.675,0.966,-1.990,-0.134,-0.486,0.844,-0.174,-1.986,-1.359,-0.535,-1.961,-0.215,0.782,0.563,-1.967
2025-12-13T18:11:22.320367,C,0.044,0.638,0.973,-1.913,-0.076,-0.521,0.870,-0.150,-2.093,-1.705,-0.389,-1.847,-0.170,0.453,0.108,-0.443
2025-12-13T18:11:22.360575,C,0.176,0.701,1.036,-1.904,0.010,-0.523,0.774,-0.081,-2.146,-1.718,-0.340,-1.712,-0.133,0.670,0.230,-0.967
2025-12-13T18:11:22.408608,C,0.158,0.792,1.164,-1.953,-0.010,-0.453,0.830,-0.098,-2.172,-1.729,-0.354,-1.616,0.086,0.453,0.059,-0.859
2025-12-13T18:11:22.450988,C,0.048,0.795,1.029,-1.901,-0.046,-0.509,0.793,-0.152,-2.175,-1.757,-0.273,-1.441,0.217,0.397,0.224,-0.844
2025-12-13T18:11:22.505132,C,0.349,0.947,1.046,-1.669,-0.114,-0.546,0.786,-0.168,-2.216,-1.949,0.021,-1.442,0.177,0.431,0.228,-0.925
2025-12-13T18:11:22.559902,C,0.398,1.151,1.098,-1.696,-0.060,-0.554,0.853,-0.101,-2.306,-1.981,0.065,-1.443,0.050,0.404,0.259,-0.847
2025-12-13T18:11:22.603762,C,0.459,1.549,1.067,-1.701,-0.163,-0.531,0.826,-0.088,-2.233,-1.615,0.233,-1.575,0.055,0.359,0.244,-0.900
2025-12-13T18:11:22.645128,C,0.416,1.269,1.153,-1.705,-0.176,-0.532,0.838,-0.065,-2.228,-1.660,0.301,-1.612,0.152,0.410,0.220,-0.863
2025-12-13T18:11:22.702498,C,0.512,1.313,1.039,-1.727,0.019,-0.519,0.851,-0.072,-2.054,-1.661,0.397,-1.494,0.047,0.420,0.235,-0.885
2025-12-13T18:11:22.741167,C,0.593,1.312,1.110,-1.540,-0.096,-0.532,0.831,-0.108,-2.225,-1.493,0.328,-1.524,0.240,0.384,0.224,-0.862
2025-12-13T18:11:22.790741,C,0.531,1.349,1.227,-1.718,-0.044,-0.514,0.850,-0.096,-2.277,-1.481,0.176,-1.138,0.291,0.410,0.231,-0.877
2025-12-13T18:11:22.832890,C,0.346,1.362,1.646,-1.364,0.056,-0.530,0.813,-0.106,-2.114,-1.471,0.103,-1.335,0.315,0.409,0.236,-0.879
2025-12-13T18:11:22.887112,C,0.434,1.335,1.870,-1.325,0.085,-0.515,0.839,-0.097,-2.108,-1.406,0.209,-1.389,0.374,0.395,0.236,-0.875
2025-12-13T18:11:22.936327,C,0.526,1.368,1.873,-1.441,0.110,-0.544,0.787,-0.112,-2.308,-1.389,0.150,-1.229,0.330,0.410,0.230,-0.879
2025-12-13T18:11:22.978722,C,0.549,1.359,1.857,-1.710,0.093,-0.514,0.829,-0.093,-2.348,-1.449,0.230,-1.225,0.273,0.406,0.239,-0.874
2025-12-13T18:11:23.037996,C,0.681,1.389,1.787,-1.750,0.173,-0.529,0.814,-0.111,-2.212,-1.463,0.243,-0.996,0.282,0.405,0.232,-0.866
2025-12-13T18:11:23.086461,C,0.680,1.302,1.784,-1.728,0.185,-0.526,0.845,-0.082,-2.247,-1.493,0.328,-0.782,0.345,0.406,0.236,-0.875
2025-12-13T18:11:23.131532,C,0.942,1.190,2.044,-1.766,0.120,-0.520,0.843,-0.079,-2.220,-1.500,0.701,-0.845,0.493,0.405,0.235,-0.874
2025-12-13T18:11:23.174688,C,1.090,1.320,1.964,-1.779,0.195,-0.541,0.819,-0.086,-2.273,-1.544,0.680,-0.766,1.087,0.405,0.230,-0.873
2025-12-13T18:11:23.221079,C,1.141,1.225,2.160,-1.734,0.166,-0.531,0.837,-0.085,-2.280,-1.337,0.681,-0.962,1.030,0.408,0.242,-0.876
2025-12-13T18:11:23.274995,C,0.884,1.331,2.138,-1.639,0.029,-0.526,0.825,-0.073,-2.286,-1.330,0.739,-1.017,0.887,0.404,0.228,-0.873
